Segment ID,Source Segment,MT Target Segment,Post-edited Target,Translated Target,Segment Length,Post-edit Time(ms),Segment Origin,Edit Effort
132,"Sobre todo tras un cierre de campaña virulento, agitado por la campaña del miedo desatada por Trump a raíz de la caravana de inmigrantes y por los episodios de violencia -los paquetes bomba a sus enemigos politicos y, sobre todo, la matanza en la sinagoga de Pittsburgh- que parte de la opinión pública relaciona con el mensaje agresivo del presidente. ","특히 악의적 인 선거 운동 종료 후, 이민자들의 캐러밴과 폭력 사건의 결과로 트럼프가 쏟아내는 두려움에 대한 캠페인에 동요 됨. - 정치적 원수 폭파, 특히 무엇보다도 시나고그의 학살 피츠버그 - 여론의 일부는 대통령의 공격적인 메시지와 관련이 있습니다.",,"특히 치열하고 결국 이민자들의 긴 행렬을 일으킨 트럼프를 향한 분출된 공포와 폭력적인 사건들에 대한 공포로 떠들썩했던 선거 운동이 종료된 후 -그들의 정적을 위한 폭탄들, 특히, 피츠버그의 유대교회에서 일어난 살인- 여론의 일부는 대통령의 공격적인 메시지와 관련이 있습니다.",60,900040.0,ABC,59
133,Habrá que ver si todo ello está detrás de la alta participación que se anticipa para este martes.,이 모든 것이 이번 화요일에 예상되는 높은 투표율 뒤에 있는지 확인해야합니다.,이 모든 것이 이번 화요일 선거의 예상되는 높은 투표율을 뒷받침 할 수 있을지 확인해야합니다.,,18,119950.0,ABC,25
134,"La popularidad del presidente mejora cuando deja los exabruptos de lado y consigue resultados, como la bajada de impuestas o la confirmación de Brett Kavanaugh como juez del Tribunal Supremo. ",부시 대통령의 인기는 그가 버드 대금을 제쳐두고 떠날 때 개선되고 세금 감면 또는 대법원 판사 브렛 카바 너 (Brett Kavanaugh)의 확인과 같은 결과를 얻는다. ,,대통령의 인기는 그의 편의 격노함을 놔둘 때와 세금을 인하하거나 연방 대법원의 대법관 브렛 카바노의 확인을 받을 때와 같이 계속해서 결과를 낼 때 좋아진다.,30,272970.0,ABC,65
135,"No es el camino elegido por Trump en el final de la campaña, que ha preferido repetir el guión de 2016.",캠페인이 끝나면 트럼프가 선택한 경로가 아니며 2016 년 스크립트를 반복하는 것이 좋습니다. ,"그것은 선거운동 마지막에 트럼프가 선택한 길이 아니며, 그가 2016 년 각본을 반복하기를 원했던 것이다.",,21,359010.0,ABC,55
136,Nadie le puede negar que entonces funcionó.,아무도 그 경로가 작동한다고 부인할 수 없습니다.,,아무도 그런 식으로 이루어지지 않았다는 것을 부인할 수 없다.,7,66530.0,ABC,52
137,[HEADLINE] Polémicas elecciones en las regiones separatistas del este de Ucrania,우크라이나 동부 분리주의 지역에서의 논란이 많은 선거,우크라이나 동부 분리주의 지역에서의 논란이 많은 선거 실시돼,,11,70280.0,ABC,12
138,"[SUB-HEADLINE] La Unión Europea, Estados Unidos y Kiev califican los comicios de «ficticios e ilegítimos»","유럽 연합 (EU)과 미국, 키예프는 선거를 ""허구와 불법""이라고 부른다.",,"유럽연합, 미국 및 우크라이나 정부는 ""거짓과 불법"" 선거라고 보고 있다.",15,59670.0,ABC,65
139,"Pese a las críticas y advertencias de la OSCE y la mayor parte de los países de Occidente, las autoridades rebeldes de las repúblicas separatistas del este de Ucrania, Donetsk y Lugansk, se disponen hoy a celebrar «comicios» para elegir a sus respectivos líderes y a los diputados de los llamados «Consejos Populares».","OSCE와 대부분의 서방 국가에 대한 비판과 경고에도 불구하고 우크라이나 동부 분리주의 반군 당국 인 도네츠크와 루간 스크는 오늘 각자의 지도자를 선출하기 위해 ""선거""를 개최 할 준비를하고있다. 소위 ""인민위원회""의 대리인.","OSCE와 대부분의 서방 국가에 대한 비판과 경고에도 불구하고 우크라이나 동부 분리주의 반군 세력 인 도네츠크와 루간 스크는 오늘 각자의 지도자와 소위 ""인민의회""라고 칭하는 의원들을 선출하기 위해 ""선거""를 개최 할 준비를하고있다. ",,53,182250.0,ABC,30
140,La Organización para la Seguridad y la Cooperación en Europa (OSCE) ha sido la última en condenar una decisión que viola los acuerdos de paz de Minsk. ,유럽 ,,유럽 안보 협력 기구(OSCE)는 민스크 평화 협정을 위반한 결정이라고 마지막으로 비난의 입장을 표명했다.,27,202940.0,ABC,38
141,"Estas elecciones han sido también criticadas e incluso calificadas de «ficticias e ilegítimas» por la Unión Europa, EEUU y las autoridades de Kiev. ","이 선거는 유럽 연합, 미국 및 우크라이나 당국에 의해 ""허구와 사생아""로 비판 받고 심지어 비난을 받아왔다. ","이 선거는 또한 유럽 연합, 미국 및 우크라이나 당국에 의해 ""거짓과 불법""으로 간주되어 비난을 받아왔다. ",,23,84360.0,ABC,29
142,"Según Enzo Moavero, presidente de turno de la OSCE y ministro de Exteriores italiano, los comicios en el este de Ucrania «van en contra de la letra y el espíritu de los acuerdos de Minsk».","OSCE 의장 겸 이탈리아 외무 장관 인 Enzo Moavero에 따르면 우크라이나 동부의 선거는 ""민스크 협약의 서신과 정신에 어긋난다""고 말했다.",,"OSCE 의 의장 겸 이탈리아의 외무장관 엔조 모아베로에 따르면, 우크라이나 동부에서 실시된 이 선거는 ""민스크 평화협정의 내용과 정신에 반하게 된다"".",35,181480.0,ABC,47
143,"El presidente ucraniano, Piotr Poroshenko, cree que «Rusia debería haber influido para evitar la celebración de las elecciones y ha hecho lo contrario, demostrando así que no quiere propiciar una solución pacífica». ","우크라이나의 Piotr Poroshenko 대통령은 ""러시아는 선거를 막기 위해 영향을 미쳐야하고, 반대 입장을 취한 것으로 평화적 해결책을 홍보하고 싶지 않다는 것을 보여주고있다""고 믿는다.","우크라이나의 페트로 포로셴코 대통령은 ""러시아는 선거개최를 막기 위해 영향력을 발휘해야하는데, 그와 반대로 평화적 해결책을 얻고 싶지 않다는 입장을 보여주는 행동을 했다""고 생각한다.",,32,402010.0,ABC,45
144,"Según su opinión, «los resultados de esta convocatoria jamás serán reconocidos por la Comunidad Internacional (...) y provocarán la adopción de nuevas sanciones contra Rusia».","그의 견해로는 ""이 호의 결과는 국제 사회 (...)에 의해 인정되지 않으며 러시아에 대한 새로운 제재의 채택으로 이어질 것""이라고 말했다.",,"그의 의견에 따르면, ""이 선거 참여의 결과는 결코 국제 사회로 부터 인정받을 수 없으며 (...) 또한 러시아에 대한 새로운 제재방안들을 받아들이는 일만 부추길 것이다.",25,126430.0,ABC,56
145,Pero en Moscú piensan de otra manera. ,그러나 모스크바에서 그들은 다르게 생각합니다. ,그러나 러시아는 다르게 생각합니다. ,,7,20510.0,ABC,38
146,"El portavoz del Kremlin, Dmitri Peskov, dijo el martes que las elecciones organizadas por los separatistas «no vulneran los acuerdos de paz». ",드미트리 페스 코프 (Dmitri Peskov) 러시아 대변인은 화요일 분리 주의자들에 의해 조직 된 총선은 평화 협정을 위반하지 않는다고 밝혔다. ,,드미트리 페스 코프 러시아 대변인은 화요일에 분리주의자들에 의해 시행된 이번 선거는 평화 협정을 위반하지 않는다고 밝혔다.,22,90120.0,ABC,32
147,"A juicio de Peskov, «quienes demuestran poco deseo de que se aplique lo pactado en Minsk son las autoridades de Kiev».","Peskov에 따르면, ""민스크에서 협약을 적용하려는 욕구가 거의없는 사람들은 키예프 당국이다.""","페스코프에 따르면, ""민스크에서 합의한 체결내용을 적용하려는 열망이 거의 없는 사람들은 우크라이나 정부 당국이다.""",,21,144090.0,ABC,40
148,"Lo firmado en Minsk, el 12 de febrero de 2015, contempla la devolución a Ucrania del control de la frontera con Rusia, en los tramos que corresponden a Donetsk y Lugansk, y la celebración en ambos territorios de elecciones realmente libres y democráticas con arreglo a la legislación ucraniana. ",2015 년 2 월 12 일 민스크에서 서명 한이 협정은 도네츠크와 루 간츠크에 해당하는 부분에서 러시아와의 국경 통제에 대한 우크라이나로의 회귀와 그에 따른 자유와 민주주의 선거의 두 영역 모두에서의 축하를 고찰한다. 우크라이나 입법.,,2015년 2월 12일 민스크에서 체결한 이 협정은 도네츠크와 루간스크가 만나는 인접 지역에서의 러시아와 접한 국경의 통제권 반환을 고려한다. ,49,259650.0,ABC,59
149,"A cambio, Kiev debe conceder a los dos enclaves un sistema de autogobierno. ",그 대가로 키에프는 두 영토를 자치 체제로 만들어야합니다. ,"대신에, 우크라이나 당국은 두 지역을 자치 체제로 인정해야합니다. ",,13,85920.0,ABC,51
150,Pero la desconfianza mutua mantiene el proceso en punto muerto mientras los enfrentamientos armados se suceden de forma esporádica.,그러나 상호 불신은 무력 충돌이 산발적으로 발생하는 동안 중립적 인 과정을 유지합니다.,,그러나 서로간의 상호불신은 무력 충돌이 산발적으로 발생하는 동안에도 계속 교착상태에 머물러 있다.,19,99500.0,ABC,38
151,"El «presidente» en funciones de Donetsk y favorito para obtener la mayoría de los votos, Denís Pushilin, explicó a comienzo de mes que la república «necesita celebrar estas elecciones» para dotarse de líder y asamblea local. ","도네츠크의 대통령과 대다수의 투표를 얻으려는 데니스 푸 스틸 린 (Denis Pushilin)은 이달 초 공화당이 ""선거를 개최해야한다""고 설명하면서 지도자와 지방 의회가되었다.","도네츠크 대통령권한의 대행과 대다수의 표를 얻으려는 데니스 푸실린 (Denis Pushilin)은 이달 초 지도자와 지역의회를 갖추기 위해서 공화당이 ""선거를 개최해야한다""고 설명하였다.",,36,325580.0,ABC,45
152,"Prometió que transcurrirán «de forma transparente y cumpliendo todos los estándares internacionales», algo que no se cree nadie salvo Moscú. ",그는 투명한 방식으로 모든 국제 표준을 준수 할 것이라고 약속했다. 모스코바 만 믿는 사람은 없다. ,,"그는 투명한 방식으로 모든 국제 표준을 준수할 것이라고 약속했고, 러시아 외에는 이것을 아무도 믿지 않는다.",20,199390.0,ABC,36
153,"El jefe de los Servicios de Seguridad de Ucrania (SBU), Vasili Gritsak, sostiene que las actas con los resultados de los comicios «ya están confeccionadas».",우크라이나 보안 서비스 총괄 책임자 인 바실리 그 리삭 (Vasili Gritsak)은 선거 결과에 대한 회의록은 이미 준비가되어 있다고 주장했다.,우크라이나 보안국(SBU) 국장인 바실리 그리착 (Vasili Gritsak)은 선거 결과에 대한 의사록은 이미 준비가되어 있다고 뒷받침했다.,,25,193540.0,ABC,21
154,"El pasado agosto, fue asesinado en un atentado todavía sin esclarecer el que había sido jefe de la autoproclamada República Popular de Donetsk (DNR) durante casi cuatro años, Alexánder Zajárchenko.","지난 8 월, 알렉산더 자 자르 첸코 (Alexander Zajárchenko)는 자신이 주장한 도네 치크 인민 공화국 (Donetsk People 's Republic, DNR)의 머리로 4 년 가까이 머물렀다는 점을 아직도 분명히 모르는 공격에서 암살 당했다.",,"지난 8월, 거의 4년동안 자칭 도네츠크 인민공화국의 수반이었던 알렉산드르 자하르첸코는 현재까지도 밝혀지지 않은 테러에 의해 살해 되었다. ",30,209310.0,ABC,78
155,Pushilin se puso entonces al frente de la DNR de forma interina.,Pushilin은 잠정적으로 DNR을 담당하게됩니다.,그 후 푸실린이 DNR을 이끄는 권한대행을 하게됩니다.,,12,90140.0,ABC,76
156,"En la vecina también autoproclamada República Popular de Lugansk (LNR) se celebran igualmente elecciones y el que parte con ventaja es el que desempeña interinamente el cargo de máximo dirigente, Leonid Pasechnik. ",이웃 국가들에서도 스스로 자칭 된 LUMR (Lugansk Republic of Lugansk) 선거도 개최되며 유리한 방향으로 이끌어가는 당은 일시적으로 최고 지도자 인 Leonid Pasechnik의 입장을 취하고있다.,,"또한 그 이웃인 자칭 루간스크 인민공화국도 동일하게 선거를 개최하는데, 당선자는 일시적으로 최고 지도자의 직을 수행하던 인물인데 바로 레오니드 파세츠니크이다.",32,425890.0,ABC,74
157,"Sustituyó hace justo un año a Ígor Plotnitski, que fue desplazado por un oscuro golpe de mano.","그는 불과 1 년 전에 이고르 플롯 니츠키 (Igor Plotnitski)를 대신했고, 그는 어두운 손으로 타격을 입었습니다.","그는 불과 1 년 만에 이고르 플롯니츠키 (Igor Plotnitski)를 대신하게 되었는데, 이것은 검은 손에 의해 교체된 것이다. ",,17,121130.0,ABC,36
158,"Donetsk y Lugansk se levantaron en armas contra el Gobierno ucraniano en abril de 2014, un mes después de que Rusia se anexionara Crimea. ",도네츠크와 루간 스크는 러시아가 크림을 합병 한 지 한 달 후인 2014 년 4 월에 우크라이나 정부에 대항하여 무기를 들었다. ,,도네츠크와 루간스크는 2014년 4월에 우크라이나 정부에 대항하여 무기를 들었다. 이는 러시아가 크림반도를 합병한지 한 달 후의 일이다.,24,60390.0,ABC,69
159,"Estalló entonces una guerra que Moscú atizó enviando armas, dinero y hombres en apoyo de los separatistas. ","모스크바는 분리 주의자들을 지원하기 위해 무기와 돈, 그리고 사람들을 보냄으로써 전쟁을 일으켰다. ","그 후 러시아는 분리 주의자들을 지원하는 무기와 돈, 그리고 군사력을 보냄으로써 전쟁을 일으켰다. ",,17,112370.0,ABC,25
160,"Desde entonces, según la ONU, el conflicto ha acabado con la vida de 10.000 personas. ",그 이후 유엔에 따르면 분쟁으로 1 만 명이 사망했다. ,,유엔에 따르면 이후 이 분쟁으로 1만 명이 사망했다.,15,65690.0,ABC,38
161,"Los acuerdos de Minsk, alcanzados bajo la mediación de Alemania y Francia, fueron un intento, por ahora fallido, de poner fin definitivamente al enfrentamiento armado entre el Ejército ucraniano y las milicias rebeldes.",독일과 프랑스의 중재 아래 도달 된 민스크 합의는 우크라이나 군과 반군 민병대 간의 무장 한 대립을 결정적으로 끝내려는 시도였다.,"독일과 프랑스의 중재 아래 합의 된 민스크 협정은 현재로서는 실패지만, 우크라이나 정부군과 반군 간의 무력 충돌을 사실상 끝내려는 시도였다.",,33,242480.0,ABC,41
162,[HEADLINE] Misión 2019: evitar que los euroescépticos utilicen fondos europeos para boicotear la UE,미션 2019 : EU의 불매 운동에 유럽의 기금 사용을 금지,,,14,9540.0,ABC,100
163,"[SUB-HEADLINE] Pese a que las instituciones de la UE han reforzado sus mecanismos de control de cuentas, partidos euroescépticos y sus fundaciones han decidido explotar las oportunidades europeas en lugar de renunciar a todo lo relacionado con la Unión",EU기구가 통제 메커니즘을 강화했다는 사실에도 불구하고 Eurosceptic 당사자와 그들의 재단은 EU와 관련된 모든 것을 포기하는 대신 유럽의 기회를 이용하기로 결정했다.,EU의 기관들이 기금통제 메커니즘을 강화했음에도 불구하고 유럽통합회의론자들 과 그들의 재단은 EU와 관련된 모든 것을 포기하는 대신 회원국으로서의 기회를 이용하기로 결정했다.,,39,116460.0,ABC,34
164,"El último Eurobarómetro, publicado el miércoles 17 de octubre, muestra un aumento del europeísmo incluso en Reino Unido, donde los partidarios de seguir en la UE superaban a los del Brexit. ",10 월 17 일 수요일에 발표 된 마지막 유로 로바 미터 (Eurobarometer)는 영국에서도 유럽 연합의 지지자들이 Brexit의 그것들을 능가하는 유럽주의의 증가를 보여준다. ,,"최근 10월 17일에 발표된 유로바로미터 여론조사에서는, 유럽연합을 따르는 지지자들이 브렉시트를 지지하는 사람들을 능가하여 영국을 포함한 유럽통합주의가 증대됨을 보여준다.",31,136310.0,ABC,68
165,"Sin embargo, cuando se acaban de cumplir 25 años de la entrada en vigor del Tratado de Maastricht que diseñó la actual Unión y su moneda única, el euro, la UE se enfrenta a uno de los mayores desafíos de su historia en las próximas Elecciones Europeas: ",그러나 현재 연합에 의해 설계된 마스 트리 히트 조약 발효 25 주년과 유럽 단일 통화 인 유럽이 방금 만났을 때 EU는 다가오는 유럽 선거에서 역사상 가장 큰 도전 중 하나에 직면 해있다. :,"그러나 현재의 유럽연합과 공식통화인 유로를 만들어낸 마스 트리 흐트 조약이 발효된지 25년이 된 이 시점에, EU는 다가오는 유럽 의회 선거에서 역사상 가장 큰 도전 중 하나에 직면 해있다. ",,47,248400.0,ABC,44
166,"por primera vez se espera que los tradicionales bloques centroizquierda y centroderecha europeístas caigan por debajo del 50% y algunas encuestadoras estiman que en torno a un tercio de los escaños serán ocupados por partidos nacional-populistas, que tratan de torpedear desde dentro los valores europeístas y que paradójicamente se han aprovechado de fondos de la Unión para impulsar sus finanzas.",처음으로 전통적인 중도 좌파와 중도 좌파의 유럽 연합 블록은 50 % 이하로 떨어질 것으로 예상되며 여론 조사원들은 유럽과 유럽의 가치관을 어지럽히도록 노력하는 국민 강대국당이 3 분의 1의 좌석을 차지할 것으로 추정하고있다. 역설적이게도 그들은 유니언 기금을 이용하여 재정을 강화했습니다.,,"일단 중도좌파의 전통적인 방식의 방해가 있을 것이고, 유럽통합주의의 중도우파가 50%이하로 떨어질 것으로 예상되며, 몇몇 여론조사는 대략 1/3정도에 해당하는 의석을 국가적포퓰리스트들이 차지할 것으로 집계한다. 이는 유럽통합주의적 가치를 안으로부터 실패하게 만들려는 것과 관련이 있으며 역설적이게도 그들은 유럽연합의 기금을 이용하여 재정을 강화했다.",60,493400.0,ABC,57
167,"A lo largo de la última década, las instituciones de la UE han reforzado sus anticuerpos para enfrentarse a prácticas abusivas con dinero europeo. ",지난 10 년 동안 유럽 연합 기관들은 유럽의 돈으로 학대적인 관행을 다루기 위해 항체를 강화했습니다. ,지난 10 년 동안 유럽 연합 기관들은 유럽연합의 돈이 남용되는 사례들에 직면하기 위해 스스로의 면역체계를 강화했습니다. ,,24,118440.0,ABC,33
168,"Aun así, los partidos euroescépticos y las fundaciones políticas han decidido explotar las oportunidades europeas en lugar de boicotear todo lo relacionado con la Unión. ",그럼에도 불구하고 Eurosceptic 정당과 정치 기반은 EU와 관련된 모든 것을 보이콧하는 대신 유럽의 기회를 이용하기로 결정했습니다.,,"그럼에도 불구하고, 유럽통합에 회의적인 정당들과 정치재단들은 유럽연합과 관련된 모든 것을 거부하는 대신 회원국으로서의 기회를 이용하겠다고 결정했다.",25,104900.0,ABC,42
169,"El portavoz del Parlamento Europeo, Jaume Duch, también trata de lidiar con el auge de los partidos populistas y euroescépticos: ",유럽 의회 (Jaume Duch)의 유럽 대륙 의회의 대변인은 또한 대중 주의자와 유로 지성인들의 부상에 대처하기 위해 노력한다.,유럽 의회 대변인인 하우메 듀크(Jaume Duch)는 또한 포퓰리스트와 유럽통합회의론자들의 급부상을 다루기 위해 노력한다.,,20,122550.0,ABC,61
170,"«No se trata de dar a ciertos países una cantidad determinada de dinero, sino saber en qué políticas invertir. ","""특정 국가에 특정 금액을 제공하는 것이 아니라 투자 할 정책을 알고있는 것입니다.",,이것은 특정 국가에 일정한 금액을 제공하는 것이 아니라 어떤 정책에 투자할지를 아는 것이다.,19,91300.0,ABC,39
171,"El Eurobarómetro dice que los temas más importantes son el empleo, el crecimiento económico, la gestión de la migración, el cambio climático, medio ambiente y protección social», afirma a ABC. ","유로 바로 메타는 가장 중요한 문제는 고용, 경제 성장, 이주 관리, 기후 변화, 환경 및 사회 보호라고 말했습니다. ","유로 바로 미터 여론조사는 가장 중요한 문제는 고용, 경제 성장, 이민자 관리, 기후 변화, 환경 문제 및 사회 보장제도라고 말했습니다. ",,30,53420.0,ABC,19
172,"El problema, según el portavoz de la UE, es que para satisfacer estas necesidades los Estados miembros deberían asumir una contribución mayor, pero los países no están dispuestos a gastar más dinero en el presupuesto común una vez que el Brexit se consuma y aleje a la Unión de un contribuyente fundamental como Reino Unido. ",EU 대변인에 따르면이 문제는 회원국들이 더 큰 기여를해야한다는 요구를 충족시키지 못하지만 Brexit이 완성되고 유럽 연합에서 벗어나면 국가들은 공통 예산에 더 많은 돈을 쓰려고하지 않는다. 영국과 같은 근본적인 납세자 연합.,,"유럽연합 대변인에 따르면, 문제는 이러한 요구들을 만족시키기 위해 회원국들이 더 큰 공헌을 해야하는데, 이들이 일단 브렉시트가 완료되고 영국과 같은 중요한 납세자가 유럽연합으로부터 떨어져 나가면 공동예산에 더 이상 돈을 쓰려고 하지 않는다는 것이다.",55,298320.0,ABC,67
173,"«Pero el populismo no puede ser la solución a estos problemas», advierte.","""그러나 포퓰리즘은 이러한 문제에 대한 해결책이 될 수 없다""고 그는 경고했다.","""그러나 포퓰리즘은 이러한 문제에 대한 해결책이 될 수 없다""고 그는 경고했다.",,12,17920.0,ABC,0
174,"Desde el lleno de Vistalegre, el partido español VOX, inspirado en los consejos del exasesor de Donald Trump Steve Bannon y el éxito del antiguo Frente Nacional en Francia o la Liga en Italia, aspira a conseguir representación en el Parlamento Europeo gracias a la circunscripción electoral única, lo que supondría un notable estímulo tanto a nivel de exposición pública como para sus finanzas, tal como hizo Podemos en 2014.",전직 도널드 트럼프 컨설턴트 인 스티브 반넌 (Steve Bannon)의 충고와 프랑스의 국가 전선 (National Front) 또는 이탈리아 리그의 성공에 힘 입어 Vistalegre (Vistalegre)가 가득한 이래로 VOX는 선거구 선거구 덕분에 유럽 의회에서 재판을받는 것을 목표로합니다. Podemos가 2014 년에했던 것처럼 공개 노출 수준과 재정 측면에서 중요한 자극이 될 것입니다.,,"비스탈레그레 콘서트홀이 꽉 찬 것에서부터, 도널드 트럼프 정부의 전 백악관 고문인 스티브 배넌의 조언에 영감을 받은 스페인의 정당 VOX와 프랑스의 이전 국민전선이나 이탈리아의 레가당의 성공은 유럽 의회에서 다수당을 이루는 것을 목표로 하고 있으며, 단일 선거구 덕분에 2014년 포데모스가 했던 것과 마찬가지로 일반대중과 그들의 재정을 위해 중요한 자극이 될 것으로 추정된다.",70,659410.0,ABC,77
175,"«Es curioso ver cómo algunos partidos antieuropeos cuando entran en el Gobierno moderan su lenguaje, pero en otros países ocurre todo lo contrario: ",«반유럽 정당이 정부에 들어갈 때 자신들의 언어를 온건하게 비판하는 방법을 알고 싶지만 다른 국가에서는 그 반대가 발생합니다.,«몇몇 반유럽 정당이 정부에 들어갈 때 자신들의 말을 삼가지만 다른 국가에서는 그 반대가 발생하는 것을 보면 신기합니다.,,23,136580.0,ABC,48
176,"Italia, Hungría y Polonia son diferentes», considera Paul Schmidt, editor del capítulo austriaco del libro «El futuro de Europa - visiones desde las capitales», presentado en el Real Instituto Elcano.","이탈리아, 헝가리, 폴란드는 다르다 ""고 Elcano Royal Institute에서 발표 한""유럽의 미래 - 수도의 전망 ""이라는 오스트리아 지부 편집장 Paul Schmidt가 고려한다.",,"이탈리아, 헝가리와 폴란드는 다릅니다."" 라고 엘카노로얄연구소 (Elcano Royal Institute)에서 발표한 ""유럽의 미래 - 각 수도의 시점에서""라는 책의 오스트리아 출신 편집장인 폴 슈미트가 말한다. ",30,229090.0,ABC,38
177,"Aunque esos partidos van a ser más influyentes, el responsable del apartado español del mismo título, Ignacio Molina (Real Instituto Elcano), cree que será más difícil articular una posición común. ","비록 그 당사자들이 더 영향력이 있지만, 같은 제목의 스페인어 부문 책임자 인 Ignacio Molina (Real Instituto Elcano)는 공동의 입장을 분명히하기가 더 어려울 것이라고 믿는다.","비록 그러한 정당들이 더 영향력이 있지만, 공통된 입장을 밝히기가 더 어려울 것이라고 믿는다고 위 책의 스페인어 부문을 책임진 이그나시오 몰리나 (Real Instituto Elcano)는 말했다.",,30,170670.0,ABC,70
178,"«No existe un solo partido euroescéptico, existen veintitantos, cada uno con su sensibilidad. ","""유로 이탈리즘 당이 하나도 없으며, 감성이있는 스무 명의 사람들이 있습니다. ",,"유럽통합회의론자들의 정당은 한 개가 아닌 20여개가 존재하며, 각기 다른 감각을 가지고 있다.",13,69700.0,ABC,82
179,"De forma divertida, el partido más euroescéptico extremista húngaro es antieslovaco y el eslovaco, antihúngaro; ","재미있는 방법으로, 대부분의 Eurosceptic 극단적 인 헝가리 당은 반대로 슬로바키아어이고 반대로 헝가리 인 슬로바키아어이다; ","재미있는 것은, 헝가리의 한 극유럽회의주의 정당아 안티-슬로바키아인 동시에 슬로바키아적이고 헝가리에 반하는 사상을 내포하고 있다.",,15,221740.0,ABC,71
180,"no va a ser tan sencillo ponerlos en común», agrega.","공통점을 두는 것은 그렇게 쉬운 일이 아닙니다. ""라고 그는 덧붙입니다.",,공동입장을 취하는 것은 그렇게 쉬운 일이 아니라고 그는 덧붙였다.,10,30160.0,ABC,30
181,"En términos de ingresos fijos, cada eurodiputado recibe un salario de alrededor de 6.600 euros netos al mes, 4.400 para gastos de oficina sin justificar y alrededor de 24.000 para asesores.","고정 수입 측면에서, 각 MEP는 월 6,600 유로의 순이익을, 정당화되지 않은 사무 경비는 4,400, 고문은 약 24,000의 급여를받습니다. ","고정 수입 측면에서, 각 유럽의회 의원은 월 6,600 유로의 월급을, 정당화되지 않은 사무 경비는 4,400유로, 고문은 약 24,000유로의 급여를받습니다. ",,31,133170.0,ABC,16
182,"Además, cada parlamentario tiene ingresos mensuales variables (viajes por día) y una pensión de jubilación del 3.5% del salario por un año completo. ",또한 각 국회의원마다 월별 소득 (일별 출장)이 다양하고 연중 연봉의 3.5 %에 달하는 퇴직 연금이 있습니다. ,,"게다가, 각 의원들은 매월 여러가지 명목으로 (당일출장) 소득을 지급 받고 총연봉의 3.5%의 퇴직연금을 받는다.",23,138680.0,ABC,68
183,«El problema real es cómo controlar este dinero: ,"""진짜 문제는이 돈을 제어하는 ","""진짜 문제는이 돈을 어떻게 관리 및 감독하느냐이다 : ",,8,34590.0,ABC,41
184,"si no va a la sesión plenaria, debería tener menos dinero: ",본회의에 참석하지 않으면 적은 돈을 벌 수 있습니다 :,,만약 본회의에 참석하지 않는다면 돈을 적게 받는다거나,11,35090.0,ABC,53
185,"si asiste a menos del 51% de los votos en las sesiones plenarias, obtendrá la mitad del recorte salarial. ",본회의에서 51 % 미만의 표결에 출석하면 급여 삭감의 절반을 받게됩니다.,본회의에서 개최하는 투표행사에 51 % 미만 출석하면 급여는 삭감된 절반만 받게됩니다.,,19,73190.0,ABC,39
186,"Luego está la partida pensada para gastos de la oficina, como una nueva impresora o iPad, pero que carece de control. ",그런 다음 새로운 프린터 나 iPad 같은 사무 비용을 위해 고안된 게임이 있지만 통제가 없습니다. ,,이후 아이패드나 새로운 출력장치와 같은 새로운 사무비용을 위해 고안된 이 방안은 통제능력이 부족하다.,21,148450.0,ABC,57
187,"Eurodiputados de los verdes y socialdemócratas dicen exactamente «pagué 200 euros por un traje», pero no están obligados a hacerlo. ","녹색당과 사회 민주당 원들의 MEP들은 정확하게 ""나는 200 유로를 지불했다""고 말하지만 그렇게 할 의무는 없다. ","유럽녹색당과 사회민주진보동맹당의 의원들은 정확하게 ""나는 정장 한벌을 위해 200 유로를 지불했다""고 말하지만 그렇게 할 의무는 없다. ",,20,61170.0,ABC,27
188,"Además, hay muchas personas poderosas de fuera de Europa que financian dando enormes subvenciones a estos partidos y tenemos que evitarlo», dicen fuentes del Parlamento Europeo a ABC.","게다가 외부 유럽 출신의 많은 강력한 사람들이이 당사자들에게 거대한 보조금을 제공하고 우리는이를 피할 필요가있다 ""고 유럽 의회 소식통은 ABC에 말했다.",,"게다가, 이러한 정당들에게 거대 보조금을 지원하고 그렇게 하는 것을 피해야 한다고 주장하는 능력자들이 유럽 밖에는 많다""고 유럽의회 출신들 의원들이 우리(ABC)에게 전한다.",28,255740.0,ABC,71
189,"Según la Declaración 11 del Tratado de Niza de 2001, la financiación de la UE para los partidos políticos europeos no puede utilizarse para financiar, ni directa ni indirectamente, campañas nacionales. ","2001 년 좋은 조약 (Nice Treaty of 2001)의 선언에 따르면, 유럽 연합 정당에 대한 EU의 기금은 국가 캠페인에 직접 또는 간접적으로 자금을 제공하는 데 사용할 수 없습니다. ","2001 년 협정된 니스 조약 (Nice Treaty of 2001)의 선언에 따르면, 유럽 연합 정당에 대한 EU의 기금은 국가 캠페인에 직접 또는 간접적으로 자금을 제공하는 데 사용할 수 없습니다. ",,31,93190.0,ABC,5
