Segment ID,Source Segment,MT Target Segment,Post-edited Target,Translated Target,Segment Length,Post-edit Time(ms),Segment Origin,Edit Effort
132,"Sobre todo tras un cierre de campaña virulento, agitado por la campaña del miedo desatada por Trump a raíz de la caravana de inmigrantes y por los episodios de violencia -los paquetes bomba a sus enemigos politicos y, sobre todo, la matanza en la sinagoga de Pittsburgh- que parte de la opinión pública relaciona con el mensaje agresivo del presidente. ","특히 악의적 인 선거 운동 종료 후, 이민자들의 캐러밴과 폭력 사건의 결과로 트럼프가 쏟아내는 두려움에 대한 캠페인에 동요 됨. - 정치적 원수 폭파, 특히 무엇보다도 시나고그의 학살 피츠버그 - 여론의 일부는 대통령의 공격적인 메시지와 관련이 있습니다.",,"무엇보다, 이민자들의 행렬과 폭력 사건들에 근원을 둔 트럼프가 야기한 공포의 캠페인(정치적 라이벌에게 폭탄 소포, 피츠버그의 유대 교회 총격 사건)이 선동한 악성 캠페인이 끝난 후, 여론의 일부는 대통령의 공격적인 메시지와 관계가 있다. ",60,539680.0,ABC,62
133,Habrá que ver si todo ello está detrás de la alta participación que se anticipa para este martes.,이 모든 것이 이번 화요일에 예상되는 높은 투표율 뒤에 있는지 확인해야합니다.,이 모든 것이 이번 화요일에 예상되는 높은 투표율 뒤에 있는지 확인해야 합니다.,,18,38880.0,ABC,2
134,"La popularidad del presidente mejora cuando deja los exabruptos de lado y consigue resultados, como la bajada de impuestas o la confirmación de Brett Kavanaugh como juez del Tribunal Supremo. ",부시 대통령의 인기는 그가 버드 대금을 제쳐두고 떠날 때 개선되고 세금 감면 또는 대법원 판사 브렛 카바 너 (Brett Kavanaugh)의 확인과 같은 결과를 얻는다. ,,대통령의 인기는 분노를 제쳐 놓을 때 개선된다. 세금 감면과 브렛 캐버노의 대법관 확정과 같은 결과로 이어진다. ,30,324740.0,ABC,58
135,"No es el camino elegido por Trump en el final de la campaña, que ha preferido repetir el guión de 2016.",캠페인이 끝나면 트럼프가 선택한 경로가 아니며 2016 년 스크립트를 반복하는 것이 좋습니다. ,캠페인 마지막에  2016 년 시나리오를 반복할 것을 선호했던 트럼프가 선택한 길이 아니다. ,,21,116460.0,ABC,73
136,Nadie le puede negar que entonces funcionó.,아무도 그 경로가 작동한다고 부인할 수 없습니다.,,그 누구도 그것이 현실화 되었다는 것을 부정할 수 없다. ,7,90970.0,ABC,62
137,[HEADLINE] Polémicas elecciones en las regiones separatistas del este de Ucrania,우크라이나 동부 분리주의 지역에서의 논란이 많은 선거,우크라이나 동부 분리주의 지역에서 논란이 된 선거,,11,28260.0,ABC,10
138,"[SUB-HEADLINE] La Unión Europea, Estados Unidos y Kiev califican los comicios de «ficticios e ilegítimos»","유럽 연합 (EU)과 미국, 키예프는 선거를 ""허구와 불법""이라고 부른다.",,"유럽연합, 미국, 키예프가 '허구와 위법'의 선거에 출마하다. ",15,105690.0,ABC,58
139,"Pese a las críticas y advertencias de la OSCE y la mayor parte de los países de Occidente, las autoridades rebeldes de las repúblicas separatistas del este de Ucrania, Donetsk y Lugansk, se disponen hoy a celebrar «comicios» para elegir a sus respectivos líderes y a los diputados de los llamados «Consejos Populares».","OSCE와 대부분의 서방 국가에 대한 비판과 경고에도 불구하고 우크라이나 동부 분리주의 반군 당국 인 도네츠크와 루간 스크는 오늘 각자의 지도자를 선출하기 위해 ""선거""를 개최 할 준비를하고있다. 소위 ""인민위원회""의 대리인.","OSCE와 대부분의 서방 국가의 비판과 경고에도 불구하고, 우크라이나 동부 분리주의 반군 당국인 도네츠크와 루간스크는 오늘 각자의 지도자와 소위 '인민위원회'의 의원들을 선출하기 위해 ""선거""를 개최할 준비를 하고 있다. ",,53,134100.0,ABC,34
140,La Organización para la Seguridad y la Cooperación en Europa (OSCE) ha sido la última en condenar una decisión que viola los acuerdos de paz de Minsk. ,유럽 ,,유럽안보협력기구(OSCE)는 민스크의 평화협정을 위반한 결정을 비난한 마지막 기관이다. ,27,223920.0,ABC,20
141,"Estas elecciones han sido también criticadas e incluso calificadas de «ficticias e ilegítimas» por la Unión Europa, EEUU y las autoridades de Kiev. ","이 선거는 유럽 연합, 미국 및 우크라이나 당국에 의해 ""허구와 사생아""로 비판 받고 심지어 비난을 받아왔다. ","유럽 연합, 미국, 우크라이나 당국 또한 이번 선거를 비난하였고, 심지어 ""허구와 위법""이라고 평가하였다. ",,23,91200.0,ABC,62
142,"Según Enzo Moavero, presidente de turno de la OSCE y ministro de Exteriores italiano, los comicios en el este de Ucrania «van en contra de la letra y el espíritu de los acuerdos de Minsk».","OSCE 의장 겸 이탈리아 외무 장관 인 Enzo Moavero에 따르면 우크라이나 동부의 선거는 ""민스크 협약의 서신과 정신에 어긋난다""고 말했다.",,"OSCE 의장이자 이탈리아 외무부 장관인 엔조 모아베로에 따르면, 우크라이나 동부 지역의 선거는 '민스크 협약의 서약과 정신에 어긋난다.'",35,261040.0,ABC,33
143,"El presidente ucraniano, Piotr Poroshenko, cree que «Rusia debería haber influido para evitar la celebración de las elecciones y ha hecho lo contrario, demostrando así que no quiere propiciar una solución pacífica». ","우크라이나의 Piotr Poroshenko 대통령은 ""러시아는 선거를 막기 위해 영향을 미쳐야하고, 반대 입장을 취한 것으로 평화적 해결책을 홍보하고 싶지 않다는 것을 보여주고있다""고 믿는다.","우크라이나의 페트로 포로센코 대통령은 ""러시아는 선거를 막기 위해 힘을 써야 하는데, 이렇듯 평화적 해결책을 얻고 싶지 않다는 것을 보여주면서 반대 입장을 취하고 있다.""고 믿는다.",,32,226770.0,ABC,47
144,"Según su opinión, «los resultados de esta convocatoria jamás serán reconocidos por la Comunidad Internacional (...) y provocarán la adopción de nuevas sanciones contra Rusia».","그의 견해로는 ""이 호의 결과는 국제 사회 (...)에 의해 인정되지 않으며 러시아에 대한 새로운 제재의 채택으로 이어질 것""이라고 말했다.",,"페트로의 견해에 의하면, ""이번 소집의 결과는 결코 국제 사회에서 인정 받지 않을 것이며, ... 러시아에 반하는 새로운 제재의 채택을 야기시킬 것이다.""",25,181140.0,ABC,55
145,Pero en Moscú piensan de otra manera. ,그러나 모스크바에서 그들은 다르게 생각합니다. ,그러나 모스크바는 다르게 생각합니다. ,,7,10820.0,ABC,23
146,"El portavoz del Kremlin, Dmitri Peskov, dijo el martes que las elecciones organizadas por los separatistas «no vulneran los acuerdos de paz». ",드미트리 페스 코프 (Dmitri Peskov) 러시아 대변인은 화요일 분리 주의자들에 의해 조직 된 총선은 평화 협정을 위반하지 않는다고 밝혔다. ,,"화요일, 크렘린의 대변인 드미트리 페스코프는 분리주의자들이 조직한 선거가 ""평화 협정을 침해하지 않을 것이다""라고 말하였다. ",22,104970.0,ABC,68
147,"A juicio de Peskov, «quienes demuestran poco deseo de que se aplique lo pactado en Minsk son las autoridades de Kiev».","Peskov에 따르면, ""민스크에서 협약을 적용하려는 욕구가 거의없는 사람들은 키예프 당국이다.""","Peskov에 따르면, ""민스크에서 협약을 적용하려는 의욕이 가장 적은 사람들은 키예프 당국이다.""",,21,76640.0,ABC,14
148,"Lo firmado en Minsk, el 12 de febrero de 2015, contempla la devolución a Ucrania del control de la frontera con Rusia, en los tramos que corresponden a Donetsk y Lugansk, y la celebración en ambos territorios de elecciones realmente libres y democráticas con arreglo a la legislación ucraniana. ",2015 년 2 월 12 일 민스크에서 서명 한이 협정은 도네츠크와 루 간츠크에 해당하는 부분에서 러시아와의 국경 통제에 대한 우크라이나로의 회귀와 그에 따른 자유와 민주주의 선거의 두 영역 모두에서의 축하를 고찰한다. 우크라이나 입법.,,"2015년 2월 12일 민스크에서 서명한 이 협정은 도네츠크와 루간스크에 해당하는 지역에서 우크라이나의 러시아 국경 통제 반환과, 우크라이나 법에 의거하여 두 지역에서 진정한 자유민주주의 선거를 고려하고 있다. ",49,527970.0,ABC,50
149,"A cambio, Kiev debe conceder a los dos enclaves un sistema de autogobierno. ",그 대가로 키에프는 두 영토를 자치 체제로 만들어야합니다. ,그 대가로 키에프는 두 영토에 자치 제도를 부여하여야 합니다. ,,13,67250.0,ABC,25
150,Pero la desconfianza mutua mantiene el proceso en punto muerto mientras los enfrentamientos armados se suceden de forma esporádica.,그러나 상호 불신은 무력 충돌이 산발적으로 발생하는 동안 중립적 인 과정을 유지합니다.,,"그러나 상호 불신은 중립적인 과정을 유지하고 있는 한편, 무장 세력의 교전이 산발적으로 발생하였다. ",19,229110.0,ABC,64
151,"El «presidente» en funciones de Donetsk y favorito para obtener la mayoría de los votos, Denís Pushilin, explicó a comienzo de mes que la república «necesita celebrar estas elecciones» para dotarse de líder y asamblea local. ","도네츠크의 대통령과 대다수의 투표를 얻으려는 데니스 푸 스틸 린 (Denis Pushilin)은 이달 초 공화당이 ""선거를 개최해야한다""고 설명하면서 지도자와 지방 의회가되었다.","대다수의 투표를 얻기 위하여 도네츠크의 임시 '대통령' 데니스 푸쉴린(Denis Pushilin)은 이달 초 공화당이 지도자와 지방 의회를 차지하기 위하여 ""선거를 실시해야 한다""고 설명하였다. ",,36,508810.0,ABC,62
152,"Prometió que transcurrirán «de forma transparente y cumpliendo todos los estándares internacionales», algo que no se cree nadie salvo Moscú. ",그는 투명한 방식으로 모든 국제 표준을 준수 할 것이라고 약속했다. 모스코바 만 믿는 사람은 없다. ,,"그는 '투명한 방식으로 모든 국제 표준을 준수할 것'을 약속하였는데, 이는 모스크바만이 믿을만한 발언이다. ",20,158200.0,ABC,38
153,"El jefe de los Servicios de Seguridad de Ucrania (SBU), Vasili Gritsak, sostiene que las actas con los resultados de los comicios «ya están confeccionadas».",우크라이나 보안 서비스 총괄 책임자 인 바실리 그 리삭 (Vasili Gritsak)은 선거 결과에 대한 회의록은 이미 준비가되어 있다고 주장했다.,"우크라이나 보안 서비스 총괄 책임자 인 바실리 그 리삭 (Vasili Gritsak)은 선거 결과에 대한 회의록은 ""이미 작성되었다""고 주장했다.",,25,211240.0,ABC,9
154,"El pasado agosto, fue asesinado en un atentado todavía sin esclarecer el que había sido jefe de la autoproclamada República Popular de Donetsk (DNR) durante casi cuatro años, Alexánder Zajárchenko.","지난 8 월, 알렉산더 자 자르 첸코 (Alexander Zajárchenko)는 자신이 주장한 도네 치크 인민 공화국 (Donetsk People 's Republic, DNR)의 머리로 4 년 가까이 머물렀다는 점을 아직도 분명히 모르는 공격에서 암살 당했다.",,"지난 8월, 약 4년간 자칭 도네츠크인민공화국의 수장을 역임하였던 알렉산드르 자하르첸코가 아직 원인이 밝혀지지 않은 테러로 살해 당했다. ",30,374190.0,ABC,77
155,Pushilin se puso entonces al frente de la DNR de forma interina.,Pushilin은 잠정적으로 DNR을 담당하게됩니다.,푸실린은 잠정적으로 DNR을 담당하게 됩니다.,,12,43970.0,ABC,31
156,"En la vecina también autoproclamada República Popular de Lugansk (LNR) se celebran igualmente elecciones y el que parte con ventaja es el que desempeña interinamente el cargo de máximo dirigente, Leonid Pasechnik. ",이웃 국가들에서도 스스로 자칭 된 LUMR (Lugansk Republic of Lugansk) 선거도 개최되며 유리한 방향으로 이끌어가는 당은 일시적으로 최고 지도자 인 Leonid Pasechnik의 입장을 취하고있다.,,"이웃 지역인 마찬가지로 자칭 루간스크인민공화국 역시 선거를 실시하였다. 가장 유리한 후보는 레오니드 파세츠니크로서, 최고 지도자 역할을 대행하고 있다. ",32,274910.0,ABC,75
157,"Sustituyó hace justo un año a Ígor Plotnitski, que fue desplazado por un oscuro golpe de mano.","그는 불과 1 년 전에 이고르 플롯 니츠키 (Igor Plotnitski)를 대신했고, 그는 어두운 손으로 타격을 입었습니다.",불과 1 년 전에 어두운 세력에 의해 사임한 이고르 플롯 니츠키 (Igor Plotnitski)를 대체하였다. ,,17,180990.0,ABC,61
158,"Donetsk y Lugansk se levantaron en armas contra el Gobierno ucraniano en abril de 2014, un mes después de que Rusia se anexionara Crimea. ",도네츠크와 루간 스크는 러시아가 크림을 합병 한 지 한 달 후인 2014 년 4 월에 우크라이나 정부에 대항하여 무기를 들었다. ,,"러시아가 크림 공화국을 병합한 한 달 뒤인 2014년 4월, 도네츠크와 루간스크는 우크라이나 정부에 무력으로 대항하였다. ",24,154320.0,ABC,63
159,"Estalló entonces una guerra que Moscú atizó enviando armas, dinero y hombres en apoyo de los separatistas. ","모스크바는 분리 주의자들을 지원하기 위해 무기와 돈, 그리고 사람들을 보냄으로써 전쟁을 일으켰다. ",모스크바는 분리 주의자들을 지원하기 위해 무기와 돈을 보내고 남성들을 파견하면서 전쟁을 일으켰다. ,,17,142060.0,ABC,18
160,"Desde entonces, según la ONU, el conflicto ha acabado con la vida de 10.000 personas. ",그 이후 유엔에 따르면 분쟁으로 1 만 명이 사망했다. ,,UN에 따르면 이후 이 무장 대립은 1만여명의 인명을 앗아갔다. ,15,103580.0,ABC,72
161,"Los acuerdos de Minsk, alcanzados bajo la mediación de Alemania y Francia, fueron un intento, por ahora fallido, de poner fin definitivamente al enfrentamiento armado entre el Ejército ucraniano y las milicias rebeldes.",독일과 프랑스의 중재 아래 도달 된 민스크 합의는 우크라이나 군과 반군 민병대 간의 무장 한 대립을 결정적으로 끝내려는 시도였다.,독일과 프랑스의 중재 아래 도달한 민스크 협정은 우크라이나 군과 반군 민병대 간의 무장 대립을 근절하려는 시도였으나 현재 실패한 사건이 되었다. ,,33,98490.0,ABC,37
162,[HEADLINE] Misión 2019: evitar que los euroescépticos utilicen fondos europeos para boicotear la UE,미션 2019 : EU의 불매 운동에 유럽의 기금 사용을 금지,,2019년 미션: 유럽회의자들이 유럽연합 보이콧을 위한 유럽 기금 사용을 금하라. ,14,60380.0,ABC,60
163,"[SUB-HEADLINE] Pese a que las instituciones de la UE han reforzado sus mecanismos de control de cuentas, partidos euroescépticos y sus fundaciones han decidido explotar las oportunidades europeas en lugar de renunciar a todo lo relacionado con la Unión",EU기구가 통제 메커니즘을 강화했다는 사실에도 불구하고 Eurosceptic 당사자와 그들의 재단은 EU와 관련된 모든 것을 포기하는 대신 유럽의 기회를 이용하기로 결정했다.,EU기구가 통제 메커니즘을 강화했다는 사실에도 불구하고 유럽회의주의 정당들과 그들의 재단은 EU와 관련된 모든 것을 포기하는 대신 유럽의 기회를 이용하기로 결정했다.,,39,116520.0,ABC,15
164,"El último Eurobarómetro, publicado el miércoles 17 de octubre, muestra un aumento del europeísmo incluso en Reino Unido, donde los partidarios de seguir en la UE superaban a los del Brexit. ",10 월 17 일 수요일에 발표 된 마지막 유로 로바 미터 (Eurobarometer)는 영국에서도 유럽 연합의 지지자들이 Brexit의 그것들을 능가하는 유럽주의의 증가를 보여준다. ,,10월 17일 수요일에 발표된 유로바로미터의 최신판은 유럽주의 증가를 보여주고 있다. 심지어 영국에서도 유럽 지지자들이 브렉시트 찬성파를 능가하고 있다. ,31,219230.0,ABC,61
165,"Sin embargo, cuando se acaban de cumplir 25 años de la entrada en vigor del Tratado de Maastricht que diseñó la actual Unión y su moneda única, el euro, la UE se enfrenta a uno de los mayores desafíos de su historia en las próximas Elecciones Europeas: ",그러나 현재 연합에 의해 설계된 마스 트리 히트 조약 발효 25 주년과 유럽 단일 통화 인 유럽이 방금 만났을 때 EU는 다가오는 유럽 선거에서 역사상 가장 큰 도전 중 하나에 직면 해있다. :,"그러나 현재의 연합과 단일 통화 유로를 설계한 마스 트리 히트 조약 발효 25 주년을 맞이하였을 때, EU는 다가오는 유럽 선거에서 역사상 가장 큰 도전 중 하나에 직면 해있다. :",,47,116690.0,ABC,30
166,"por primera vez se espera que los tradicionales bloques centroizquierda y centroderecha europeístas caigan por debajo del 50% y algunas encuestadoras estiman que en torno a un tercio de los escaños serán ocupados por partidos nacional-populistas, que tratan de torpedear desde dentro los valores europeístas y que paradójicamente se han aprovechado de fondos de la Unión para impulsar sus finanzas.",처음으로 전통적인 중도 좌파와 중도 좌파의 유럽 연합 블록은 50 % 이하로 떨어질 것으로 예상되며 여론 조사원들은 유럽과 유럽의 가치관을 어지럽히도록 노력하는 국민 강대국당이 3 분의 1의 좌석을 차지할 것으로 추정하고있다. 역설적이게도 그들은 유니언 기금을 이용하여 재정을 강화했습니다.,,"처음으로 유럽주의 중도 좌파와 중도 우파의 전통적인 본거지가 50% 이하로 감소할 것으로 예측하고, 일부 여론 조사원은 국가 인민당들이 의석의 1/3을 차지할 것으로 판단하고 있다. 이는 유럽주의 가치를 방해하고 재정을 강화하기 위하여 역설적으로 유럽연합 기금을 사용하고 있다. ",60,678700.0,ABC,61
167,"A lo largo de la última década, las instituciones de la UE han reforzado sus anticuerpos para enfrentarse a prácticas abusivas con dinero europeo. ",지난 10 년 동안 유럽 연합 기관들은 유럽의 돈으로 학대적인 관행을 다루기 위해 항체를 강화했습니다. ,지난 10 년 동안 유럽 연합 기관들은 유럽의 자본으로 권력을 남용하는 관행에 맞서기 위하여 면역력을 강화했습니다. ,,24,140130.0,ABC,29
168,"Aun así, los partidos euroescépticos y las fundaciones políticas han decidido explotar las oportunidades europeas en lugar de boicotear todo lo relacionado con la Unión. ",그럼에도 불구하고 Eurosceptic 정당과 정치 기반은 EU와 관련된 모든 것을 보이콧하는 대신 유럽의 기회를 이용하기로 결정했습니다.,,"그럼에도 불구하고 유럽회의주의 정당들과 그의 정치적 기반들은 유럽연합과 관련된 모든 것을 보이콧하는 대신, 유럽 국가라는 기회를 이용하기로 결정하였다. ",25,116080.0,ABC,36
169,"El portavoz del Parlamento Europeo, Jaume Duch, también trata de lidiar con el auge de los partidos populistas y euroescépticos: ",유럽 의회 (Jaume Duch)의 유럽 대륙 의회의 대변인은 또한 대중 주의자와 유로 지성인들의 부상에 대처하기 위해 노력한다.,유럽의회 대변인 자우마 두크(Jaume Duch)는 또한 인민정당들과 유럽회의주의의 붐에 대항하고자 노력하고 있다. ,,20,268450.0,ABC,72
170,"«No se trata de dar a ciertos países una cantidad determinada de dinero, sino saber en qué políticas invertir. ","""특정 국가에 특정 금액을 제공하는 것이 아니라 투자 할 정책을 알고있는 것입니다.",,"""특정 국가에 특정 금액을 제공하는 것이 아니라 투자할 정책을 파악하고자 하는 것이다.""",19,94430.0,ABC,20
171,"El Eurobarómetro dice que los temas más importantes son el empleo, el crecimiento económico, la gestión de la migración, el cambio climático, medio ambiente y protección social», afirma a ABC. ","유로 바로 메타는 가장 중요한 문제는 고용, 경제 성장, 이주 관리, 기후 변화, 환경 및 사회 보호라고 말했습니다. ","유로 바로 메타는 가장 중요한 문제란 고용, 경제 성장, 이민 관리, 기후 변화, 환경과 사회 보호라고 언급한 것을 ABC가 확인하였다. ",,30,127780.0,ABC,25
172,"El problema, según el portavoz de la UE, es que para satisfacer estas necesidades los Estados miembros deberían asumir una contribución mayor, pero los países no están dispuestos a gastar más dinero en el presupuesto común una vez que el Brexit se consuma y aleje a la Unión de un contribuyente fundamental como Reino Unido. ",EU 대변인에 따르면이 문제는 회원국들이 더 큰 기여를해야한다는 요구를 충족시키지 못하지만 Brexit이 완성되고 유럽 연합에서 벗어나면 국가들은 공통 예산에 더 많은 돈을 쓰려고하지 않는다. 영국과 같은 근본적인 납세자 연합.,,"유럽연합 대변인에 따르면, 문제는 회원국들의 요구에 충족시키고자 보다 많은 세금을 떠맡아야 하지만, 브렉시트가 완료되고 영국이 연합의 주요 납세자에서 벗어난 후, 공동 예산에 더 지출할 의사가 없다는 것이다. ",55,442580.0,ABC,68
173,"«Pero el populismo no puede ser la solución a estos problemas», advierte.","""그러나 포퓰리즘은 이러한 문제에 대한 해결책이 될 수 없다""고 그는 경고했다.","그는 ""그러나 포퓰리즘은 이러한 문제에 대한 해결책이 될 수 없다""고 경고했다.",,12,73770.0,ABC,13
174,"Desde el lleno de Vistalegre, el partido español VOX, inspirado en los consejos del exasesor de Donald Trump Steve Bannon y el éxito del antiguo Frente Nacional en Francia o la Liga en Italia, aspira a conseguir representación en el Parlamento Europeo gracias a la circunscripción electoral única, lo que supondría un notable estímulo tanto a nivel de exposición pública como para sus finanzas, tal como hizo Podemos en 2014.",전직 도널드 트럼프 컨설턴트 인 스티브 반넌 (Steve Bannon)의 충고와 프랑스의 국가 전선 (National Front) 또는 이탈리아 리그의 성공에 힘 입어 Vistalegre (Vistalegre)가 가득한 이래로 VOX는 선거구 선거구 덕분에 유럽 의회에서 재판을받는 것을 목표로합니다. Podemos가 2014 년에했던 것처럼 공개 노출 수준과 재정 측면에서 중요한 자극이 될 것입니다.,,"전직 도널드 트럼프의 고문 스티븐 반넌의 조언, 프랑스 국민연합당의 승리, 이탈리아 북부동맹의 성공에 힘 입어, 스페인의 VOX 정당은 비스타레그레 궁을 가득 메운 이후, 유럽의회에서 대표가 되는 것을 꿈 꾸고 있다. 이는 2014년 포데모스 당이 했던 것처럼, 대중에게 노출된 수준과 정치 자금 측면에서 상당히 주목할만한 자극을 준 독특한 선거구 상황 덕분이다. ",70,792620.0,ABC,71
175,"«Es curioso ver cómo algunos partidos antieuropeos cuando entran en el Gobierno moderan su lenguaje, pero en otros países ocurre todo lo contrario: ",«반유럽 정당이 정부에 들어갈 때 자신들의 언어를 온건하게 비판하는 방법을 알고 싶지만 다른 국가에서는 그 반대가 발생합니다.,"«반유럽 정당이 정부에 들어갈 때 어떻게 자신들의 언어를 완화하는지 보는 것은 흥미롭지만, 다른 국가에서는 그 반대 상황이 발생합니다. ",,23,250650.0,ABC,31
176,"Italia, Hungría y Polonia son diferentes», considera Paul Schmidt, editor del capítulo austriaco del libro «El futuro de Europa - visiones desde las capitales», presentado en el Real Instituto Elcano.","이탈리아, 헝가리, 폴란드는 다르다 ""고 Elcano Royal Institute에서 발표 한""유럽의 미래 - 수도의 전망 ""이라는 오스트리아 지부 편집장 Paul Schmidt가 고려한다.",,"이탈리아, 헝가리, 폴란드는 다르다."" 엘카노 로얄 인스티튜트에서 발표한 '유럽의 미래: 수도의 비전'의 오스트리아 챕터 편집자인 폴 슈미트의 의견이다. ",30,235550.0,ABC,50
177,"Aunque esos partidos van a ser más influyentes, el responsable del apartado español del mismo título, Ignacio Molina (Real Instituto Elcano), cree que será más difícil articular una posición común. ","비록 그 당사자들이 더 영향력이 있지만, 같은 제목의 스페인어 부문 책임자 인 Ignacio Molina (Real Instituto Elcano)는 공동의 입장을 분명히하기가 더 어려울 것이라고 믿는다.","비록 이 정당들의 영향력이 더 크지만, 같은 제목의 스페인 챕터 책임자 인 이그나시오 모리나 (Real Instituto Elcano)는 공통된 입장을 취하기 더욱 어려워질 것이라고 믿는다.",,30,193200.0,ABC,30
178,"«No existe un solo partido euroescéptico, existen veintitantos, cada uno con su sensibilidad. ","""유로 이탈리즘 당이 하나도 없으며, 감성이있는 스무 명의 사람들이 있습니다. ",,"""단일한 유럽회의주의 정당은 존재하지 않는다. 20여개가 있으며 각자 다른 성향을 고수한다. ",13,75430.0,ABC,73
179,"De forma divertida, el partido más euroescéptico extremista húngaro es antieslovaco y el eslovaco, antihúngaro; ","재미있는 방법으로, 대부분의 Eurosceptic 극단적 인 헝가리 당은 반대로 슬로바키아어이고 반대로 헝가리 인 슬로바키아어이다; ","재미있는 방법으로, 가장 극단적인 유럽회의주의 헝가리 정당은 안티슬로바키아와 친슬로바키아, 안티헝가리이다. ",,15,109330.0,ABC,59
180,"no va a ser tan sencillo ponerlos en común», agrega.","공통점을 두는 것은 그렇게 쉬운 일이 아닙니다. ""라고 그는 덧붙입니다.",,"이들을 한 데 엮는 것은 간단하지 않을 것이다"" 라고 덧붙였다. ",10,39980.0,ABC,67
181,"En términos de ingresos fijos, cada eurodiputado recibe un salario de alrededor de 6.600 euros netos al mes, 4.400 para gastos de oficina sin justificar y alrededor de 24.000 para asesores.","고정 수입 측면에서, 각 MEP는 월 6,600 유로의 순이익을, 정당화되지 않은 사무 경비는 4,400, 고문은 약 24,000의 급여를받습니다. ","고정 수입 측면에서, 각 유럽의회 의원은 매월 세후 6,600 유로, 비증빙 사무 경비로 4,400유로, 고문으로서 약 24,000유로를 받습니다. ",,31,341360.0,ABC,44
182,"Además, cada parlamentario tiene ingresos mensuales variables (viajes por día) y una pensión de jubilación del 3.5% del salario por un año completo. ",또한 각 국회의원마다 월별 소득 (일별 출장)이 다양하고 연중 연봉의 3.5 %에 달하는 퇴직 연금이 있습니다. ,,또한 각 의원은 다양한 월수익(일간 출장비)과 연중 연봉의 3.5%에 달하는 퇴직 연금이 있다. ,23,78090.0,ABC,33
183,«El problema real es cómo controlar este dinero: ,"""진짜 문제는이 돈을 제어하는 ","""진짜 문제는이 돈을 제어하는 ",,8,22440.0,ABC,0
184,"si no va a la sesión plenaria, debería tener menos dinero: ",본회의에 참석하지 않으면 적은 돈을 벌 수 있습니다 :,,본의회에 참석하지 않는다면 더 적은 돈을 받아야 할 것이다. ,11,54000.0,ABC,44
185,"si asiste a menos del 51% de los votos en las sesiones plenarias, obtendrá la mitad del recorte salarial. ",본회의에서 51 % 미만의 표결에 출석하면 급여 삭감의 절반을 받게됩니다.,본회의에서 투표율의 51 % 미만으로 출석하면 급여 삭감의 절반을 받게됩니다.,,19,134020.0,ABC,23
186,"Luego está la partida pensada para gastos de la oficina, como una nueva impresora o iPad, pero que carece de control. ",그런 다음 새로운 프린터 나 iPad 같은 사무 비용을 위해 고안된 게임이 있지만 통제가 없습니다. ,,이후 신형 프린터나 아이패드 같은 사무비용을 고려하는데 이를 통제할 길이 부족하다. ,21,110400.0,ABC,57
187,"Eurodiputados de los verdes y socialdemócratas dicen exactamente «pagué 200 euros por un traje», pero no están obligados a hacerlo. ","녹색당과 사회 민주당 원들의 MEP들은 정확하게 ""나는 200 유로를 지불했다""고 말하지만 그렇게 할 의무는 없다. ","녹색당과 사회 민주당 원들의 유럽의회 의원들은 ""나는 정장 한 벌에 200 유로를 지불했다""고 정확하게 말하지만 그렇게 할 의무는 없다. ",,20,89530.0,ABC,28
188,"Además, hay muchas personas poderosas de fuera de Europa que financian dando enormes subvenciones a estos partidos y tenemos que evitarlo», dicen fuentes del Parlamento Europeo a ABC.","게다가 외부 유럽 출신의 많은 강력한 사람들이이 당사자들에게 거대한 보조금을 제공하고 우리는이를 피할 필요가있다 ""고 유럽 의회 소식통은 ABC에 말했다.",,"게다가 이 정당들에 거대한 보조금을 제공하는 비유럽출신의 여러 유력 인사들이 있고, 우리는 이를 막아야 한다."" 라고 유럽의회 소식통이 ABC에게 말했다. ",28,145810.0,ABC,60
189,"Según la Declaración 11 del Tratado de Niza de 2001, la financiación de la UE para los partidos políticos europeos no puede utilizarse para financiar, ni directa ni indirectamente, campañas nacionales. ","2001 년 좋은 조약 (Nice Treaty of 2001)의 선언에 따르면, 유럽 연합 정당에 대한 EU의 기금은 국가 캠페인에 직접 또는 간접적으로 자금을 제공하는 데 사용할 수 없습니다. ","2001 년 니스 조약 (Nice Treaty of 2001)의 11 선언에 따르면, 유럽연합의 정당을 위한 EU의 기금은 국가 캠페인에 직접 또는 간접적으로 사용할 수 없습니다. ",,31,335360.0,ABC,18
